primary_contact_id,contact_channel,transcript_created_date_at_utc,is_retail_agent,subject,transcript,summary,error,contact_reason,contact_audience,retailer,product,order_id,jira_ticket,notes
inadvertently changed some pathways that need to be restored. They
recommended creating new paths specific to each of our locations to make
sure data is imported properly, so we created some new files to house the
data to and from our system.

Here are our credentials and pathways for the instacart sftp:

   - Username: mamajeansmarket-catalog
   - export (Catapult >> Instacart) location file path:
      - RS1 (Campbell Ave location):
      /inventory-files/155001-mama_jeans_natural_market-1
      - RS2 (Republic Road location):
      /inventory-files/152704-mama_jeans_natural_market-2
      - RS3 (Sunshine Street location):
      /inventory-files/152703-mama_jeans_natural_market-3
   - import (Instacart >> Catapult) location file path:
      - RS1: /reporting/mama_jeans_natural_market
      - RS2: /reporting/mama_jeans_natural_market-2
      - RS3: /reporting/mama_jeans_natural_market-3

Let us know if you need any more information.

On Fri, Aug 29, 2025 at 1:59 PM Portfolio Management <
portfoliomanagement@instacart.com> wrote:

> Hello,
>
> Thank you for your patience while we investigate this issue. Could you
> confirm where you are uploading these files? Providing the username you’re
> using for the upload and the SFTP pathway you’re utilizing will help us
> pinpoint the root cause of the problem.
>
> If you have any questions or need further assistance, please don’t
> hesitate to let me know, and we’ll follow up accordingly.
> Best regards,
> Laura
> Associate, Retailer Success Team
>
>
> --------------- Original Message ---------------
> *From:* Portfolio Management [portfoliomanagement@instacart.com]
> *Sent:* 8/27/2025, 3:12 PM
> *To:* cathy.barlow@instacart.com
> *Cc:* tech@mamajeansmarket.com; marketing@mamajeansmarket.com;
> daniel.croxton@mamajeansmarket.com
> *Subject:* Re: Instacart sFTP Configuration Question
>
>
> Hello,
>
> My name is Laura, and I am on the Retailer Success Team. Thank you for
> bringing this to our attention. Please allow me some time to look into the
> issue, and I’ll get back to you with a response shortly.
>
> Thank you for your patience!
> Best regards,
> Laura
> Retailer Success Team
>
> --------------- Original Message ---------------
> *From:* Customer Experience [customer_experience@instacart.com]
> *Sent:* 8/22/2025, 1:51 PM
> *To:* cathy.barlow@instacart.com
> *Cc:* tech@mamajeansmarket.com; marketing@mamajeansmarket.com;
> daniel.croxton@mamajeansmarket.com
> *Subject:* Re: Instacart sFTP Configuration Question
>
> Hi Cathy,
>
> I'm with Instacart Partner Support, and I will be happy to assist you.
>
> I've passed your request along to our Retailer Success team, and they'll
> follow up with you within one business day.
>
> If you have any questions or need anything in the meantime, please feel
> free to let us know.
> --------------- Original Message ---------------
> *From:* Cathy Barlow [cathy.barlow@instacart.com]
> *Sent:* 8/22/2025, 4:31 PM
> *To:* daniel.croxton@mamajeansmarket.com;
> portfoliomanagement@instacart.com
> *Cc:* tech@mamajeansmarket.com; marketing@mamajeansmarket.com
> *Subject:* Re: Instacart sFTP Configuration Question
>
> I'm going to send this over to our Portfolio Management team so they can
> look into it.
>
> Let me know if you have any questions.
>
> Cathy
>
> On Fri, Aug 22, 2025 at 2:04?PM Daniel Croxton <
> daniel.croxton@mamajeansmarket.com> wrote:
>
>> Hello!
>>
>> My name is Daniel Croxton, Operations Director at Mama Jean's Natural
>> Market in Springfield MO. We recently changed backend software providers
>> from LOC to ECRS as you may know, and we are getting our systems set up to
>> better integrate with Instacart as we move towards a focus on Instacart as
>> our eCommerce platform.
>>
>> As we have begun implementing the changes at our store servers, our tech
>> from ECRS has run into an issue with our SFTP integration. He sent over an
>> error log:
>>
>>
>> 08-22, 14:07:54,153 [Item Thread] [SFTPFileTransferHandler]: Could not
>>> send file c:\Catapult\items\1755889602833.xml
>>> net.schmizz.sshj.sftp.SFTPException: SETSTAT unsupported
>>
>> He says he has encountered this issue on an install before and the problem was restrictive sFTP settings that wouldn't allow the inventory data to be transferred and updated in Instacart. Would we be able to change our sFTP settings to allow these data transfers? If not, please advise on what we can do to alleviate the issue.
>>
>> Best,
>>
>>
>>
>> --
>>
>
>
> --
> Cathy Barlow
> Associate Channel Success Manager
> Emerging Retailer Success Team
> Local Independent Grocery, Instacart
> cathy.barlow@instacart.com
> 678-509-2524
>
> OOO
>
> August 7, 11 & August 29 - September 15
>
>
> --
> You received this message because you are subscribed to the Google Groups
> ""Portfolio Management"" group.
> To unsubscribe from this group and stop receiving emails from it, send an
> email to portfoliomanagement+unsubscribe@instacart.com.
> To view this discussion visit
> https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CALsQKtSvuZ179DHL3oH40q5viUXtHOf-oUyY%2BX%2BqXmAL9xU-rg%40mail.gmail.com
> <https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CALsQKtSvuZ179DHL3oH40q5viUXtHOf-oUyY%2BX%2BqXmAL9xU-rg%40mail.gmail.com?utm_medium=email&utm_source=footer>
> .
>
>
> Siquoya
> Instacart Partner Support
>
> thread::R3waR_kXOraSTpbBjvMWJCk::
>
> Best Regards,
> Laura
> Associate, Retailer Success Team
>
> Best Regards,
> Laura
> Associate, Retailer Success Team
>


--

-- 
You received this message because you are subscribed to the Google Groups ""Portfolio Management"" group.
To unsubscribe from this group and stop receiving emails from it, send an email to portfoliomanagement+unsubscribe@instacart.com.
To view this discussion visit https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CAOgVMZSghkGgKgc5QUvp9TTQo7xqJN0yo8sTsbdpvi6pSM616w%40mail.gmail.com.

=== NEXT MESSAGE ===

Message 6 (2025-08-22 20:31:32.000 Z):
Hello,

Thank you for providing this additional information. Please give us some time to investigate this issue, we will get back to you soon with an update!

Best regards,
Laura
Associate, Retailer Success Team

--------------- Original Message ---------------
From: Daniel Croxton [daniel.croxton@mamajeansmarket.com]
Sent: 9/3/2025, 9:33 AM
To: portfoliomanagement@instacart.com
Cc: tech@mamajeansmarket.com; marketing@mamajeansmarket.com
Subject: Re: Instacart sFTP Configuration Question

Thanks for following up!
Apologies for not responding sooner, I was out of town. When working with our ECRS Catapult tech in setting up our eCommerce IP settings, we may have inadvertently changed some pathways that need to be restored. They recommended creating new paths specific to each of our locations to make sure data is imported properly, so we created some new files to house the data to and from our system.
Here are our credentials and pathways for the instacart sftp:

Username: mamajeansmarket-catalog
export (Catapult >> Instacart) location file path:

RS1 (Campbell Ave location): /inventory-files/155001-mama_jeans_natural_market-1
RS2 (Republic Road location): /inventory-files/152704-mama_jeans_natural_market-2
RS3 (Sunshine Street location): /inventory-files/152703-mama_jeans_natural_market-3

import (Instacart >> Catapult) location file path:

RS1: /reporting/mama_jeans_natural_market
RS2: /reporting/mama_jeans_natural_market-2
RS3: /reporting/mama_jeans_natural_market-3


Let us know if you need any more information.
On Fri, Aug 29, 2025 at 1:59 PM Portfolio Management <portfoliomanagement@instacart.com> wrote:

Hello,

Thank you for your patience while we investigate this issue. Could you confirm where you are uploading these files? Providing the username you’re using for the upload and the SFTP pathway you’re utilizing will help us pinpoint the root cause of the problem.

If you have any questions or need further assistance, please don’t hesitate to let me know, and we’ll follow up accordingly.

Best regards,
Laura
Associate, Retailer Success Team


--------------- Original Message ---------------
From: Portfolio Management [portfoliomanagement@instacart.com]
Sent: 8/27/2025, 3:12 PM
To: cathy.barlow@instacart.com
Cc: tech@mamajeansmarket.com; marketing@mamajeansmarket.com; daniel.croxton@mamajeansmarket.com
Subject: Re: Instacart sFTP Configuration Question

Hello,

My name is Laura, and I am on the Retailer Success Team. Thank you for bringing this to our attention. Please allow me some time to look into the issue, and I’ll get back to you with a response shortly.

Thank you for your patience!

Best regards,
Laura
Retailer Success Team

--------------- Original Message ---------------
From: Customer Experience [customer_experience@instacart.com]
Sent: 8/22/2025, 1:51 PM
To: cathy.barlow@instacart.com
Cc: tech@mamajeansmarket.com; marketing@mamajeansmarket.com; daniel.croxton@mamajeansmarket.com
Subject: Re: Instacart sFTP Configuration Question

Hi Cathy,

I'm with Instacart Partner Support, and I will be happy to assist you.

I've passed your request along to our Retailer Success team, and they'll follow up with you within one business day.

If you have any questions or need anything in the meantime, please feel free to let us know.
--------------- Original Message ---------------
From: Cathy Barlow [cathy.barlow@instacart.com]
Sent: 8/22/2025, 4:31 PM
To: daniel.croxton@mamajeansmarket.com; portfoliomanagement@instacart.com
Cc: tech@mamajeansmarket.com; marketing@mamajeansmarket.com
Subject: Re: Instacart sFTP Configuration Question
I'm going to send this over to our Portfolio Management team so they can look into it.
Let me know if you have any questions.
Cathy
On Fri, Aug 22, 2025 at 2:04?PM Daniel Croxton <daniel.croxton@mamajeansmarket.com> wrote:
Hello!

My name is Daniel Croxton, Operations Director at Mama Jean's Natural Market in Springfield MO. We recently changed backend software providers from LOC to ECRS as you may know, and we are getting our systems set up to better integrate with Instacart as we move towards a focus on Instacart as our eCommerce platform.
As we have begun implementing the changes at our store servers, our tech from ECRS has run into an issue with our SFTP integration. He sent over an error log:
08-22, 14:07:54,153 [Item Thread] [SFTPFileTransferHandler]: Could not send file c:\Catapult\items\1755889602833.xml
net.schmizz.sshj.sftp.SFTPException: SETSTAT unsupported

He says he has encountered this issue on an install before and the problem was restrictive sFTP settings that wouldn't allow the inventory data to be transferred and updated in Instacart. Would we be able to change our sFTP settings to allow these data transfers? If not, please advise on what we can do to alleviate the issue.

Best,

--
--
Cathy Barlow
Associate Channel Success Manager
Emerging Retailer Success Team
Local Independent Grocery, Instacart
cathy.barlow@instacart.com
678-509-2524
OOO
August 7, 11 & August 29 - September 15


--
You received this message because you are subscribed to the Google Groups ""Portfolio Management"" group.
To unsubscribe from this group and stop receiving emails from it, send an email to portfoliomanagement+unsubscribe@instacart.com.
To view this discussion visit https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CALsQKtSvuZ179DHL3oH40q5viUXtHOf-oUyY%2BX%2BqXmAL9xU-rg%40mail.gmail.com.


Siquoya
Instacart Partner Support

thread::R3waR_kXOraSTpbBjvMWJCk::

Best Regards,
Laura
Associate, Retailer Success Team

Best Regards,
Laura
Associate, Retailer Success Team
--


--
You received this message because you are subscribed to the Google Groups ""Portfolio Management"" group.
To unsubscribe from this group and stop receiving emails from it, send an email to portfoliomanagement+unsubscribe@instacart.com.
To view this discussion visit https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CAOgVMZSghkGgKgc5QUvp9TTQo7xqJN0yo8sTsbdpvi6pSM616w%40mail.gmail.com.


Best Regards,
Laura
Associate, Retailer Success Team

=== NEXT MESSAGE ===

Message 7 (2025-08-22 20:31:32.000 Z):
Thank you so much.

There is a chance that the issue we are running into is that we have not
yet moved to Instacart+ as the process we began with our ECRS Catapult team
was in preparation to do so. It may be the case that the problem that we
are running into would at least be partially fixed if we upgraded to
Instacart+ the way we intend to.

On Sun, Sep 7, 2025 at 5:42 PM Portfolio Management <
portfoliomanagement@instacart.com> wrote:

>
> Hello,
>
> Thank you for providing this additional information. Please give us some
> time to investigate this issue, we will get back to you soon with an update!
>
> Best regards,
> Laura
> Associate, Retailer Success Team
>
> --------------- Original Message ---------------
> *From:* Daniel Croxton [daniel.croxton@mamajeansmarket.com]
> *Sent:* 9/3/2025, 9:33 AM
> *To:* portfoliomanagement@instacart.com
> *Cc:* tech@mamajeansmarket.com; marketing@mamajeansmarket.com
> *Subject:* Re: Instacart sFTP Configuration Question
> Thanks for following up!
>
> Apologies for not responding sooner, I was out of town. When working with
> our ECRS Catapult tech in setting up our eCommerce IP settings, we may have
> inadvertently changed some pathways that need to be restored. They
> recommended creating new paths specific to each of our locations to make
> sure data is imported properly, so we created some new files to house the
> data to and from our system.
>
> Here are our credentials and pathways for the instacart sftp:
>
>    - Username: mamajeansmarket-catalog
>    - export (Catapult >> Instacart) location file path:
>       - RS1 (Campbell Ave location):
>       /inventory-files/155001-mama_jeans_natural_market-1
>       - RS2 (Republic Road location):
>       /inventory-files/152704-mama_jeans_natural_market-2
>       - RS3 (Sunshine Street location):
>       /inventory-files/152703-mama_jeans_natural_market-3
>    - import (Instacart >> Catapult) location file path:
>       - RS1: /reporting/mama_jeans_natural_market
>       - RS2: /reporting/mama_jeans_natural_market-2
>       - RS3: /reporting/mama_jeans_natural_market-3
>
> Let us know if you need any more information.
>
> On Fri, Aug 29, 2025 at 1:59?PM Portfolio Management <
> portfoliomanagement@instacart.com> wrote:
>
>> Hello,
>>
>> Thank you for your patience while we investigate this issue. Could you
>> confirm where you are uploading these files? Providing the username you’re
>> using for the upload and the SFTP pathway you’re utilizing will help us
>> pinpoint the root cause of the problem.
>>
>> If you have any questions or need further assistance, please don’t
>> hesitate to let me know, and we’ll follow up accordingly.
>> Best regards,
>> Laura
>> Associate, Retailer Success Team
>>
>>
>> --------------- Original Message ---------------
>> *From:* Portfolio Management [portfoliomanagement@instacart.com]
>> *Sent:* 8/27/2025, 3:12 PM
>> *To:* cathy.barlow@instacart.com
>> *Cc:* tech@mamajeansmarket.com; marketing@mamajeansmarket.com;
>> daniel.croxton@mamajeansmarket.com
>> *Subject:* Re: Instacart sFTP Configuration Question
>>
>>
>> Hello,
>>
>> My name is Laura, and I am on the Retailer Success Team. Thank you for
>> bringing this to our attention. Please allow me some time to look into the
>> issue, and I’ll get back to you with a response shortly.
>>
>> Thank you for your patience!
>> Best regards,
>> Laura
>> Retailer Success Team
>>
>> --------------- Original Message ---------------
>> *From:* Customer Experience [customer_experience@instacart.com]
>> *Sent:* 8/22/2025, 1:51 PM
>> *To:* cathy.barlow@instacart.com
>> *Cc:* tech@mamajeansmarket.com; marketing@mamajeansmarket.com;
>> daniel.croxton@mamajeansmarket.com
>> *Subject:* Re: Instacart sFTP Configuration Question
>>
>> Hi Cathy,
>>
>> I'm with Instacart Partner Support, and I will be happy to assist you.
>>
>> I've passed your request along to our Retailer Success team, and they'll
>> follow up with you within one business day.
>>
>> If you have any questions or need anything in the meantime, please feel
>> free to let us know.
>> --------------- Original Message ---------------
>> *From:* Cathy Barlow [cathy.barlow@instacart.com]
>> *Sent:* 8/22/2025, 4:31 PM
>> *To:* daniel.croxton@mamajeansmarket.com;
>> portfoliomanagement@instacart.com
>> *Cc:* tech@mamajeansmarket.com; marketing@mamajeansmarket.com
>> *Subject:* Re: Instacart sFTP Configuration Question
>>
>> I'm going to send this over to our Portfolio Management team so they can
>> look into it.
>>
>> Let me know if you have any questions.
>>
>> Cathy
>>
>> On Fri, Aug 22, 2025 at 2:04?PM Daniel Croxton <
>> daniel.croxton@mamajeansmarket.com> wrote:
>>
>>> Hello!
>>>
>>> My name is Daniel Croxton, Operations Director at Mama Jean's Natural
>>> Market in Springfield MO. We recently changed backend software providers
>>> from LOC to ECRS as you may know, and we are getting our systems set up to
>>> better integrate with Instacart as we move towards a focus on Instacart as
>>> our eCommerce platform.
>>>
>>> As we have begun implementing the changes at our store servers, our tech
>>> from ECRS has run into an issue with our SFTP integration. He sent over an
>>> error log:
>>>
>>>
>>> 08-22, 14:07:54,153 [Item Thread] [SFTPFileTransferHandler]: Could not
>>>> send file c:\Catapult\items\1755889602833.xml
>>>> net.schmizz.sshj.sftp.SFTPException: SETSTAT unsupported
>>>
>>> He says he has encountered this issue on an install before and the problem was restrictive sFTP settings that wouldn't allow the inventory data to be transferred and updated in Instacart. Would we be able to change our sFTP settings to allow these data transfers? If not, please advise on what we can do to alleviate the issue.
>>>
>>> Best,
>>>
>>>
>>>
>>> --
>>>
>>
>>
>> --
>> Cathy Barlow
>> Associate Channel Success Manager
>> Emerging Retailer Success Team
>> Local Independent Grocery, Instacart
>> cathy.barlow@instacart.com
>> 678-509-2524
>>
>> OOO
>>
>> August 7, 11 & August 29 - September 15
>>
>>
>> --
>> You received this message because you are subscribed to the Google Groups
>> ""Portfolio Management"" group.
>> To unsubscribe from this group and stop receiving emails from it, send an
>> email to portfoliomanagement+unsubscribe@instacart.com.
>> To view this discussion visit
>> https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CALsQKtSvuZ179DHL3oH40q5viUXtHOf-oUyY%2BX%2BqXmAL9xU-rg%40mail.gmail.com
>> <https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CALsQKtSvuZ179DHL3oH40q5viUXtHOf-oUyY%2BX%2BqXmAL9xU-rg%40mail.gmail.com?utm_medium=email&utm_source=footer>
>> .
>>
>>
>> Siquoya
>> Instacart Partner Support
>>
>> thread::R3waR_kXOraSTpbBjvMWJCk::
>>
>> Best Regards,
>> Laura
>> Associate, Retailer Success Team
>>
>> Best Regards,
>> Laura
>> Associate, Retailer Success Team
>>
>
>
> --
>
>
> --
> You received this message because you are subscribed to the Google Groups
> ""Portfolio Management"" group.
> To unsubscribe from this group and stop receiving emails from it, send an
> email to portfoliomanagement+unsubscribe@instacart.com.
> To view this discussion visit
> https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CAOgVMZSghkGgKgc5QUvp9TTQo7xqJN0yo8sTsbdpvi6pSM616w%40mail.gmail.com
> <https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CAOgVMZSghkGgKgc5QUvp9TTQo7xqJN0yo8sTsbdpvi6pSM616w%40mail.gmail.com?utm_medium=email&utm_source=footer>
> .
>
>
> Best Regards,
> Laura
> Associate, Retailer Success Team
>


--

-- 
You received this message because you are subscribed to the Google Groups ""Portfolio Management"" group.
To unsubscribe from this group and stop receiving emails from it, send an email to portfoliomanagement+unsubscribe@instacart.com.
To view this discussion visit https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CAOgVMZTsz%2B48Bm3fVC7_G-GDwbdfiuY5J1CA06HCmJuU2Wa35Q%40mail.gmail.com.

=== NEXT MESSAGE ===

Message 8 (2025-08-22 20:31:32.000 Z):
Hello,

Thank you for your patience. We have sent new SFTP credentials to you, are you able to try using the new credentials to see if you encounter the same error? Please let us know if you have any additional information or screenshots and we can follow up accordingly.

In the future, you can also reach out to partnership.support@instacart.com for further assistance or if you have any other questions.


Best regards,
Laura
Associate, Retailer Success Team


--------------- Original Message ---------------
From: Daniel Croxton [daniel.croxton@mamajeansmarket.com]
Sent: 9/8/2025, 2:53 PM
To: portfoliomanagement@instacart.com
Cc: tech@mamajeansmarket.com; marketing@mamajeansmarket.com
Subject: Re: Instacart sFTP Configuration Question

Thank you so much.
There is a chance that the issue we are running into is that we have not yet moved to Instacart+ as the process we began with our ECRS Catapult team was in preparation to do so. It may be the case that the problem that we are running into would at least be partially fixed if we upgraded to Instacart+ the way we intend to.
On Sun, Sep 7, 2025 at 5:42 PM Portfolio Management <portfoliomanagement@instacart.com> wrote:


Hello,

Thank you for providing this additional information. Please give us some time to investigate this issue, we will get back to you soon with an update!

Best regards,
Laura
Associate, Retailer Success Team

--------------- Original Message ---------------
From: Daniel Croxton [daniel.croxton@mamajeansmarket.com]
Sent: 9/3/2025, 9:33 AM
To: portfoliomanagement@instacart.com
Cc: tech@mamajeansmarket.com; marketing@mamajeansmarket.com
Subject: Re: Instacart sFTP Configuration Question

Thanks for following up!
Apologies for not responding sooner, I was out of town. When working with our ECRS Catapult tech in setting up our eCommerce IP settings, we may have inadvertently changed some pathways that need to be restored. They recommended creating new paths specific to each of our locations to make sure data is imported properly, so we created some new files to house the data to and from our system.
Here are our credentials and pathways for the instacart sftp:

Username: mamajeansmarket-catalog
export (Catapult >> Instacart) location file path:

RS1 (Campbell Ave location): /inventory-files/155001-mama_jeans_natural_market-1
RS2 (Republic Road location): /inventory-files/152704-mama_jeans_natural_market-2
RS3 (Sunshine Street location): /inventory-files/152703-mama_jeans_natural_market-3

import (Instacart >> Catapult) location file path:

RS1: /reporting/mama_jeans_natural_market
RS2: /reporting/mama_jeans_natural_market-2
RS3: /reporting/mama_jeans_natural_market-3


Let us know if you need any more information.
On Fri, Aug 29, 2025 at 1:59?PM Portfolio Management <portfoliomanagement@instacart.com> wrote:

Hello,

Thank you for your patience while we investigate this issue. Could you confirm where you are uploading these files? Providing the username you’re using for the upload and the SFTP pathway you’re utilizing will help us pinpoint the root cause of the problem.

If you have any questions or need further assistance, please don’t hesitate to let me know, and we’ll follow up accordingly.

Best regards,
Laura
Associate, Retailer Success Team


--------------- Original Message ---------------
From: Portfolio Management [portfoliomanagement@instacart.com]
Sent: 8/27/2025, 3:12 PM
To: cathy.barlow@instacart.com
Cc: tech@mamajeansmarket.com; marketing@mamajeansmarket.com; daniel.croxton@mamajeansmarket.com
Subject: Re: Instacart sFTP Configuration Question

Hello,

My name is Laura, and I am on the Retailer Success Team. Thank you for bringing this to our attention. Please allow me some time to look into the issue, and I’ll get back to you with a response shortly.

Thank you for your patience!

Best regards,
Laura
Retailer Success Team

--------------- Original Message ---------------
From: Customer Experience [customer_experience@instacart.com]
Sent: 8/22/2025, 1:51 PM
To: cathy.barlow@instacart.com
Cc: tech@mamajeansmarket.com; marketing@mamajeansmarket.com; daniel.croxton@mamajeansmarket.com
Subject: Re: Instacart sFTP Configuration Question

Hi Cathy,

I'm with Instacart Partner Support, and I will be happy to assist you.

I've passed your request along to our Retailer Success team, and they'll follow up with you within one business day.

If you have any questions or need anything in the meantime, please feel free to let us know.
--------------- Original Message ---------------
From: Cathy Barlow [cathy.barlow@instacart.com]
Sent: 8/22/2025, 4:31 PM
To: daniel.croxton@mamajeansmarket.com; portfoliomanagement@instacart.com
Cc: tech@mamajeansmarket.com; marketing@mamajeansmarket.com
Subject: Re: Instacart sFTP Configuration Question
I'm going to send this over to our Portfolio Management team so they can look into it.
Let me know if you have any questions.
Cathy
On Fri, Aug 22, 2025 at 2:04?PM Daniel Croxton <daniel.croxton@mamajeansmarket.com> wrote:
Hello!

My name is Daniel Croxton, Operations Director at Mama Jean's Natural Market in Springfield MO. We recently changed backend software providers from LOC to ECRS as you may know, and we are getting our systems set up to better integrate with Instacart as we move towards a focus on Instacart as our eCommerce platform.
As we have begun implementing the changes at our store servers, our tech from ECRS has run into an issue with our SFTP integration. He sent over an error log:
08-22, 14:07:54,153 [Item Thread] [SFTPFileTransferHandler]: Could not send file c:\Catapult\items\1755889602833.xml
net.schmizz.sshj.sftp.SFTPException: SETSTAT unsupported

He says he has encountered this issue on an install before and the problem was restrictive sFTP settings that wouldn't allow the inventory data to be transferred and updated in Instacart. Would we be able to change our sFTP settings to allow these data transfers? If not, please advise on what we can do to alleviate the issue.

Best,

--
--
Cathy Barlow
Associate Channel Success Manager
Emerging Retailer Success Team
Local Independent Grocery, Instacart
cathy.barlow@instacart.com
678-509-2524
OOO
August 7, 11 & August 29 - September 15


--
You received this message because you are subscribed to the Google Groups ""Portfolio Management"" group.
To unsubscribe from this group and stop receiving emails from it, send an email to portfoliomanagement+unsubscribe@instacart.com.
To view this discussion visit https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CALsQKtSvuZ179DHL3oH40q5viUXtHOf-oUyY%2BX%2BqXmAL9xU-rg%40mail.gmail.com.


Siquoya
Instacart Partner Support

thread::R3waR_kXOraSTpbBjvMWJCk::

Best Regards,
Laura
Associate, Retailer Success Team

Best Regards,
Laura
Associate, Retailer Success Team
--


--
You received this message because you are subscribed to the Google Groups ""Portfolio Management"" group.
To unsubscribe from this group and stop receiving emails from it, send an email to portfoliomanagement+unsubscribe@instacart.com.
To view this discussion visit https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CAOgVMZSghkGgKgc5QUvp9TTQo7xqJN0yo8sTsbdpvi6pSM616w%40mail.gmail.com.


Best Regards,
Laura
Associate, Retailer Success Team
--


--
You received this message because you are subscribed to the Google Groups ""Portfolio Management"" group.
To unsubscribe from this group and stop receiving emails from it, send an email to portfoliomanagement+unsubscribe@instacart.com.
To view this discussion visit https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CAOgVMZTsz%2B48Bm3fVC7_G-GDwbdfiuY5J1CA06HCmJuU2Wa35Q%40mail.gmail.com.


Best Regards,
Laura
Associate, Retailer Success Team

=== NEXT MESSAGE ===

Message 9 (2025-08-22 20:31:32.000 Z):
Hello!

Where were the SFTP credentials sent? I'm not seeing them in my inbox.



On Wed, Sep 10, 2025, 4:37 PM Portfolio Management <
portfoliomanagement@instacart.com> wrote:

> Hello,
>
> Thank you for your patience. We have sent new SFTP credentials to you, are
> you able to try using the new credentials to see if you encounter the same
> error? Please let us know if you have any additional information or
> screenshots and we can follow up accordingly.
>
> In the future, you can also reach out to *partnership.support@instacart.com
> <partnership.support@instacart.com>* for further assistance or if you
> have any other questions.
>
>
> Best regards,
> Laura
> Associate, Retailer Success Team
>
>
> --------------- Original Message ---------------
> *From:* Daniel Croxton [daniel.croxton@mamajeansmarket.com]
> *Sent:* 9/8/2025, 2:53 PM
> *To:* portfoliomanagement@instacart.com
> *Cc:* tech@mamajeansmarket.com; marketing@mamajeansmarket.com
> *Subject:* Re: Instacart sFTP Configuration Question
> Thank you so much.
>
> There is a chance that the issue we are running into is that we have not
> yet moved to Instacart+ as the process we began with our ECRS Catapult team
> was in preparation to do so. It may be the case that the problem that we
> are running into would at least be partially fixed if we upgraded to
> Instacart+ the way we intend to.
>
> On Sun, Sep 7, 2025 at 5:42?PM Portfolio Management <
> portfoliomanagement@instacart.com> wrote:
>
>>
>> Hello,
>>
>> Thank you for providing this additional information. Please give us some
>> time to investigate this issue, we will get back to you soon with an update!
>>
>> Best regards,
>> Laura
>> Associate, Retailer Success Team
>>
>> --------------- Original Message ---------------
>> *From:* Daniel Croxton [daniel.croxton@mamajeansmarket.com]
>> *Sent:* 9/3/2025, 9:33 AM
>> *To:* portfoliomanagement@instacart.com
>> *Cc:* tech@mamajeansmarket.com; marketing@mamajeansmarket.com
>> *Subject:* Re: Instacart sFTP Configuration Question
>> Thanks for following up!
>>
>> Apologies for not responding sooner, I was out of town. When working with
>> our ECRS Catapult tech in setting up our eCommerce IP settings, we may have
>> inadvertently changed some pathways that need to be restored. They
>> recommended creating new paths specific to each of our locations to make
>> sure data is imported properly, so we created some new files to house the
>> data to and from our system.
>>
>> Here are our credentials and pathways for the instacart sftp:
>>
>>    - Username: mamajeansmarket-catalog
>>    - export (Catapult >> Instacart) location file path:
>>       - RS1 (Campbell Ave location):
>>       /inventory-files/155001-mama_jeans_natural_market-1
>>       - RS2 (Republic Road location):
>>       /inventory-files/152704-mama_jeans_natural_market-2
>>       - RS3 (Sunshine Street location):
>>       /inventory-files/152703-mama_jeans_natural_market-3
>>    - import (Instacart >> Catapult) location file path:
>>       - RS1: /reporting/mama_jeans_natural_market
>>       - RS2: /reporting/mama_jeans_natural_market-2
>>       - RS3: /reporting/mama_jeans_natural_market-3
>>
>> Let us know if you need any more information.
>>
>> On Fri, Aug 29, 2025 at 1:59?PM Portfolio Management <
>> portfoliomanagement@instacart.com> wrote:
>>
>>> Hello,
>>>
>>> Thank you for your patience while we investigate this issue. Could you
>>> confirm where you are uploading these files? Providing the username you’re
>>> using for the upload and the SFTP pathway you’re utilizing will help us
>>> pinpoint the root cause of the problem.
>>>
>>> If you have any questions or need further assistance, please don’t
>>> hesitate to let me know, and we’ll follow up accordingly.
>>> Best regards,
>>> Laura
>>> Associate, Retailer Success Team
>>>
>>>
>>> --------------- Original Message ---------------
>>> *From:* Portfolio Management [portfoliomanagement@instacart.com]
>>> *Sent:* 8/27/2025, 3:12 PM
>>> *To:* cathy.barlow@instacart.com
>>> *Cc:* tech@mamajeansmarket.com; marketing@mamajeansmarket.com;
>>> daniel.croxton@mamajeansmarket.com
>>> *Subject:* Re: Instacart sFTP Configuration Question
>>>
>>>
>>> Hello,
>>>
>>> My name is Laura, and I am on the Retailer Success Team. Thank you for
>>> bringing this to our attention. Please allow me some time to look into the
>>> issue, and I’ll get back to you with a response shortly.
>>>
>>> Thank you for your patience!
>>> Best regards,
>>> Laura
>>> Retailer Success Team
>>>
>>> --------------- Original Message ---------------
>>> *From:* Customer Experience [customer_experience@instacart.com]
>>> *Sent:* 8/22/2025, 1:51 PM
